ts,has_bbox,conf,cx,cy,w,h,active_zone,zone_timer_sec,fps_receiver,fps_infer,fps_stream,jitter_px
1767349009.2991605,0,0.0000,0.00,0.00,0,0,,0.00,58.66,7.47,7.95,0.00
1767349009.4299536,0,0.0000,0.00,0.00,0,0,,0.00,58.66,7.47,7.95,0.00
1767349009.5641377,0,0.0000,0.00,0.00,0,0,,0.00,58.66,7.47,7.95,0.00
1767349009.6922822,0,0.0000,0.00,0.00,0,0,,0.00,58.66,7.47,7.95,0.00
1767349009.8301632,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,7.95,0.00
1767349009.9750693,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,7.95,0.00
1767349010.0952172,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,10.63,0.00
1767349010.2268143,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,10.63,0.00
1767349010.361302,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,10.63,0.00
1767349010.5029972,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,10.63,0.00
1767349010.7555535,0,0.0000,0.00,0.00,0,0,,0.00,62.49,7.60,10.63,0.00
1767349010.8956335,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,10.63,0.00
1767349011.0382938,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,10.63,0.00
1767349011.1650996,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,8.46,0.00
1767349011.300377,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,8.46,0.00
1767349011.4320502,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,8.46,0.00
1767349011.5582843,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,8.46,0.00
1767349011.7211204,0,0.0000,0.00,0.00,0,0,,0.00,58.35,6.57,8.46,0.00
1767349011.9664187,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,8.46,0.00
1767349012.1202676,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,8.46,0.00
1767349012.2451057,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,10.17,0.00
1767349012.3683558,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,10.17,0.00
1767349012.5062869,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,10.17,0.00
1767349012.635092,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,10.17,0.00
1767349012.767551,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,10.17,0.00
1767349012.909426,0,0.0000,0.00,0.00,0,0,,0.00,61.65,6.54,10.17,0.00
1767349013.0448227,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,10.17,0.00
1767349013.1661363,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,10.17,0.00
1767349013.3028736,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,12.43,0.00
1767349013.4263465,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,12.43,0.00
1767349013.5625932,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,12.43,0.00
1767349013.690011,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,12.43,0.00
1767349013.8304567,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,12.43,0.00
1767349013.9614034,0,0.0000,0.00,0.00,0,0,,0.00,54.96,7.42,12.43,0.00
1767349014.0955327,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,12.43,0.00
1767349014.225307,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,12.43,0.00
1767349014.3539565,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,8.50,0.00
1767349014.4876468,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,8.50,0.00
1767349014.6317766,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,8.50,0.00
1767349014.7864184,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,8.50,0.00
1767349014.8938732,0,0.0000,0.00,0.00,0,0,,0.00,63.12,7.61,8.50,0.00
1767349015.0349302,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.61,8.50,0.00
1767349015.1648593,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,8.50,0.00
1767349015.2910593,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,9.89,0.00
1767349015.4254038,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,9.89,0.00
1767349015.5565865,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,9.89,0.00
1767349015.689473,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,9.89,0.00
1767349015.8316038,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,9.89,0.00
1767349015.962476,0,0.0000,0.00,0.00,0,0,,0.00,61.54,7.48,9.89,0.00
1767349016.1004872,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.48,9.89,0.00
1767349016.2364283,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.89,0.00
1767349016.3684871,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.00,0.00
1767349016.5061412,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.00,0.00
1767349016.6330142,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.00,0.00
1767349016.7575839,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.00,0.00
1767349016.8934717,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.00,0.00
1767349017.0344033,0,0.0000,0.00,0.00,0,0,,0.00,58.27,7.47,9.00,0.00
